trial,diagnostic_steps,recovery_task,observation_noise,process_noise,slip_correlation,max_predicted_diagnostic_disturbance,damage,policy,estimate,param_error,posterior_entropy,posterior_confidence,action_energy,diagnostic_disturbance,max_diagnostic_disturbance,cumulative_diagnostic_disturbance,recovery_distance,nominal_recovery_distance,recovery_gain,seed
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.60_1.00_s0.10,0.1000,2.2488,0.2077,4.2850,0.0408,0.0970,0.3435,0.0940,0.0199,-0.0741,11003
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.10,0.1000,1.8115,0.3244,4.2850,0.0324,0.1718,0.7917,0.0546,0.0768,0.0222,11004
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.60_0.90_s0.02,0.1200,3.1001,0.1051,1.6327,0.0900,0.1118,0.4816,0.0864,0.0263,-0.0601,11005
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_0.90_s0.20,0.3000,2.1620,0.1745,4.0958,0.4430,0.4468,2.0824,0.0417,0.1242,0.0826,11006
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.60_1.00_s0.10,0.1000,1.8741,0.3054,5.6700,0.1075,0.1057,0.6291,0.1182,0.1500,0.0318,11007
0,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.75_0.90_s0.10,0.3100,2.2071,0.2835,6.4800,0.0522,0.1123,0.5192,0.0743,0.0657,-0.0086,11008
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.75_s0.10,0.2100,2.4801,0.1868,4.2850,0.0100,0.0904,0.3601,0.0157,0.0220,0.0063,11009
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g1.00_0.60_s0.02,0.0200,2.2419,0.2079,4.2850,0.0291,0.2786,1.1387,0.0770,0.0610,-0.0160,11010
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,random_probe,g1.00_0.60_s0.02,0.0200,2.5723,0.1596,2.1586,0.1840,0.1927,0.9300,0.0593,0.0182,-0.0411,11011
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,task_greedy,g1.00_0.60_s0.20,0.2000,2.1674,0.1582,4.0937,0.4274,0.4362,2.0192,0.0161,0.0217,0.0056,11012
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,fisher_grid,g1.00_0.60_s0.02,0.0200,1.8810,0.3091,5.6700,0.1075,0.1808,0.6748,0.0537,0.0287,-0.0250,11013
0,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,constrained_fisher,g1.00_0.60_s0.02,0.0200,1.4407,0.4693,6.1763,0.0410,0.1108,0.5352,0.0291,0.0980,0.0690,11014
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,null_probe,g0.75_0.75_s0.10,0.1400,2.5673,0.2131,4.2850,0.0252,0.0740,0.2762,0.0520,0.0259,-0.0261,11015
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,unpaired_null,g0.75_0.75_s0.02,0.0600,2.5032,0.2014,4.2850,0.0164,0.2024,0.8196,0.0278,0.0936,0.0658,11016
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,random_probe,g0.75_0.75_s0.02,0.0600,2.9514,0.1654,2.2320,0.0825,0.1104,0.5131,0.0272,0.0629,0.0357,11017
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,task_greedy,g0.75_0.75_s0.20,0.2400,2.9204,0.1505,3.9203,0.3641,0.3905,1.7340,0.0153,0.1004,0.0851,11018
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,fisher_grid,g0.75_0.75_s0.02,0.0600,2.1367,0.3019,5.6700,0.0730,0.1334,0.4939,0.0476,0.0611,0.0135,11019
0,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,constrained_fisher,g0.75_0.75_s0.02,0.0600,1.3250,0.6455,6.4800,0.0336,0.0822,0.3595,0.0375,0.0876,0.0501,11020
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,null_probe,g0.90_0.90_s0.02,0.3800,2.6731,0.1850,4.2850,0.0508,0.0904,0.3867,0.0601,0.1320,0.0719,11021
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,unpaired_null,g0.90_1.00_s0.20,0.1000,2.0199,0.2701,4.2850,0.1140,0.2802,1.2908,0.0579,0.0767,0.0188,11022
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,random_probe,g1.00_1.00_s0.20,0.0000,2.0160,0.3231,2.0793,0.2735,0.2589,1.1058,0.1248,0.1248,0.0000,11023
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,task_greedy,g1.00_1.00_s0.02,0.1800,2.2213,0.1993,3.9202,0.5449,0.5552,2.4614,0.1387,0.1387,0.0000,11024
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,fisher_grid,g1.00_1.00_s0.20,0.0000,1.8724,0.2933,5.6700,0.2424,0.2501,1.1507,0.0314,0.0314,0.0000,11025
0,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,constrained_fisher,g1.00_1.00_s0.20,0.0000,1.1234,0.5891,5.2650,0.1292,0.1722,0.8170,0.0338,0.0338,0.0000,11026
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.60_1.00_s0.02,0.0200,2.1149,0.2655,4.2850,0.0783,0.1143,0.5004,0.0514,0.0823,0.0309,12027
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.02,0.0200,2.1655,0.2503,4.2850,0.0321,0.1760,0.8014,0.0218,0.1403,0.1186,12028
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.60_1.00_s0.10,0.1000,2.4765,0.1795,2.2436,0.1458,0.1785,0.7219,0.0196,0.1707,0.1511,12029
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_1.00_s0.02,0.0200,2.1902,0.1692,4.0974,0.4174,0.4305,1.9951,0.0417,0.0784,0.0367,12030
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.60_1.00_s0.10,0.1000,1.5988,0.3942,5.6700,0.1208,0.1134,0.6088,0.0291,0.1215,0.0924,12031
1,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.60_1.00_s0.02,0.0200,1.0666,0.6498,6.4800,0.0362,0.0891,0.4053,0.0930,0.0386,-0.0544,12032
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.60_s0.02,0.0200,1.8684,0.2529,4.2850,0.0544,0.0829,0.3085,0.0209,0.0174,-0.0035,12033
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g0.90_0.60_s0.02,0.1200,2.0993,0.3056,4.2850,0.0181,0.2735,1.0900,0.0368,0.0410,0.0042,12034
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,random_probe,g1.00_0.60_s0.02,0.0200,2.8124,0.1378,1.8999,0.1193,0.1288,0.7452,0.0362,0.0263,-0.0099,12035
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,task_greedy,g1.00_0.60_s0.02,0.0200,2.1734,0.2010,4.0922,0.4633,0.4525,2.0848,0.1047,0.1556,0.0508,12036
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,fisher_grid,g1.00_0.60_s0.02,0.0200,1.9037,0.3370,5.6700,0.0821,0.1777,0.6342,0.0228,0.1226,0.0998,12037
1,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,constrained_fisher,g1.00_0.60_s0.02,0.0200,1.2539,0.6060,6.4800,0.0193,0.0923,0.3923,0.0436,0.0122,-0.0314,12038
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,null_probe,g0.75_0.75_s0.02,0.0600,2.4016,0.3112,4.2850,0.0097,0.0613,0.2594,0.0266,0.0763,0.0497,12039
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,unpaired_null,g0.75_0.75_s0.02,0.0600,2.4281,0.2684,4.2850,0.0321,0.2033,0.8250,0.0283,0.0439,0.0156,12040
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,random_probe,g0.75_0.75_s0.02,0.0600,3.2144,0.1032,2.1677,0.0833,0.1053,0.5715,0.0441,0.0644,0.0203,12041
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,task_greedy,g0.75_0.75_s0.02,0.0600,2.7614,0.1666,3.9202,0.4106,0.4060,1.8302,0.0183,0.0401,0.0218,12042
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,fisher_grid,g0.75_0.75_s0.02,0.0600,2.0178,0.3720,5.6700,0.0894,0.1353,0.4842,0.0389,0.0866,0.0476,12043
1,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,constrained_fisher,g0.75_0.75_s0.02,0.0600,1.5821,0.5714,6.4800,0.0299,0.0713,0.3293,0.0293,0.0654,0.0361,12044
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,null_probe,g1.00_0.90_s0.02,0.2800,2.1683,0.3193,4.2850,0.0208,0.1018,0.4276,0.1831,0.1600,-0.0230,12045
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,unpaired_null,g1.00_1.00_s0.20,0.0000,0.9027,0.6031,4.2850,0.0967,0.3016,1.4301,0.0695,0.0695,0.0000,12046
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,random_probe,g0.90_1.00_s0.20,0.1000,2.3048,0.1955,2.8260,0.2529,0.2477,1.5113,0.0523,0.0564,0.0040,12047
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,task_greedy,g1.00_1.00_s0.20,0.0000,2.3426,0.1691,3.9201,0.5771,0.5628,2.5108,0.1312,0.1312,0.0000,12048
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,fisher_grid,g0.90_1.00_s0.20,0.1000,1.8505,0.2560,5.6700,0.2376,0.2185,0.9482,0.0872,0.0738,-0.0134,12049
1,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,constrained_fisher,g1.00_0.90_s0.20,0.1000,1.3398,0.5409,6.1763,0.1053,0.1485,0.6576,0.1905,0.0838,-0.1066,12050
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.75_1.00_s0.02,0.1300,2.3226,0.2074,4.2850,0.0154,0.1009,0.3871,0.0496,0.0209,-0.0287,13051
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.02,0.0200,1.8460,0.3400,4.2850,0.0211,0.1714,0.7972,0.0283,0.0369,0.0086,13052
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.60_0.90_s0.10,0.2000,2.7339,0.1568,1.9202,0.0855,0.1136,0.6686,0.0126,0.0509,0.0383,13053
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_1.00_s0.20,0.2000,2.1676,0.1765,4.0927,0.4527,0.4527,2.0915,0.0900,0.0588,-0.0312,13054
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.75_1.00_s0.02,0.1300,1.5657,0.3339,5.6700,0.0950,0.1222,0.6202,0.0562,0.0894,0.0332,13055
2,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.60_1.00_s0.02,0.0200,1.4009,0.5363,6.4800,0.0251,0.0908,0.3958,0.0168,0.0282,0.0113,13056
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.60_s0.02,0.0200,2.3261,0.1934,4.2850,0.0100,0.0916,0.3521,0.0786,0.0136,-0.0650,13057
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g1.00_0.60_s0.02,0.0200,1.7409,0.4365,4.2850,0.0323,0.2698,1.1047,0.0360,0.1353,0.0993,13058
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,random_probe,g1.00_0.60_s0.02,0.0200,2.5282,0.1986,1.9421,0.1540,0.1634,0.8372,0.0932,0.1582,0.0650,13059
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,task_greedy,g1.00_0.60_s0.02,0.0200,2.4045,0.1458,4.1180,0.4509,0.4484,2.0977,0.0377,0.0759,0.0382,13060
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,fisher_grid,g0.90_0.60_s0.02,0.1200,1.8219,0.4633,5.6700,0.0684,0.1758,0.6184,0.0499,0.1606,0.1107,13061
2,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,constrained_fisher,g1.00_0.60_s0.02,0.0200,1.2365,0.6305,6.4800,0.0189,0.0966,0.4421,0.0257,0.0292,0.0035,13062
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,null_probe,g0.60_0.75_s0.02,0.1500,2.4469,0.1966,4.2850,0.0146,0.0729,0.2848,0.0388,0.0741,0.0352,13063
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,unpaired_null,g0.60_0.75_s0.02,0.1500,2.4742,0.1962,4.2850,0.0122,0.1883,0.7522,0.0519,0.1111,0.0591,13064
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,random_probe,g0.75_0.75_s0.02,0.0600,2.8203,0.1912,2.3642,0.1122,0.1252,0.7223,0.0166,0.0458,0.0292,13065
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,task_greedy,g0.75_0.75_s0.20,0.2400,2.8393,0.1595,3.9204,0.4131,0.4124,1.8227,0.0310,0.0428,0.0117,13066
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,fisher_grid,g0.75_0.75_s0.02,0.0600,1.9537,0.4209,5.6700,0.1023,0.1325,0.4883,0.0492,0.0711,0.0218,13067
2,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,constrained_fisher,g0.75_0.75_s0.02,0.0600,1.6093,0.4388,6.4800,0.0209,0.0700,0.3226,0.0283,0.0418,0.0135,13068
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,null_probe,g1.00_1.00_s0.20,0.0000,1.4273,0.5432,4.2850,0.1259,0.1591,0.8451,0.0954,0.0954,0.0000,13069
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,unpaired_null,g1.00_1.00_s0.20,0.0000,1.0496,0.6394,4.2850,0.0162,0.2933,1.2248,0.0413,0.0413,0.0000,13070
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,random_probe,g0.90_1.00_s0.20,0.1000,2.3540,0.2528,2.2882,0.1976,0.2102,1.1594,0.0530,0.1119,0.0589,13071
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,task_greedy,g1.00_1.00_s0.02,0.1800,2.3089,0.1841,3.9204,0.5544,0.5554,2.5384,0.1467,0.1467,0.0000,13072
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,fisher_grid,g0.90_0.90_s0.20,0.2000,1.9384,0.3449,5.6700,0.1995,0.2055,1.1796,0.0224,0.0816,0.0591,13073
2,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,constrained_fisher,g1.00_1.00_s0.02,0.1800,2.1884,0.2586,6.4800,0.0316,0.1150,0.6604,0.2420,0.2420,0.0000,13074
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.60_1.00_s0.20,0.2000,2.0645,0.2674,4.2850,0.0107,0.0883,0.3324,0.0645,0.0282,-0.0363,14075
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.02,0.0200,2.0147,0.2944,4.2850,0.0304,0.1802,0.8185,0.0219,0.0197,-0.0022,14076
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.60_1.00_s0.10,0.1000,2.2682,0.2275,2.2132,0.0383,0.1018,0.5528,0.0851,0.1062,0.0211,14077
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_1.00_s0.02,0.0200,2.0590,0.1821,4.1016,0.4550,0.4512,2.1086,0.1030,0.0211,-0.0819,14078
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.60_1.00_s0.02,0.0200,1.0382,0.6977,5.6700,0.1039,0.1104,0.6598,0.0719,0.1443,0.0724,14079
3,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.60_1.00_s0.02,0.0200,1.6376,0.4858,6.4800,0.0300,0.0958,0.4408,0.0152,0.0133,-0.0019,14080
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.60_s0.02,0.0200,1.8011,0.3577,4.2850,0.0287,0.0908,0.3401,0.0201,0.1110,0.0909,14081
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g1.00_0.60_s0.02,0.0200,1.5326,0.4590,4.2850,0.0270,0.2869,1.2059,0.0496,0.0644,0.0149,14082
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,random_probe,g1.00_0.60_s0.02,0.0200,2.4483,0.1696,1.9093,0.1185,0.1513,0.7712,0.0103,0.0042,-0.0061,14083
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,task_greedy,g1.00_0.60_s0.20,0.2000,2.2326,0.1643,4.1047,0.4276,0.4374,2.0371,0.0894,0.0270,-0.0625,14084
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,fisher_grid,g1.00_0.60_s0.02,0.0200,1.5614,0.3929,5.6700,0.0954,0.1781,0.5901,0.0459,0.0063,-0.0396,14085
3,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,constrained_fisher,g0.90_0.75_s0.02,0.2300,1.5204,0.3718,6.4800,0.0223,0.0946,0.4323,0.1094,0.1448,0.0354,14086
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,null_probe,g0.60_0.60_s0.10,0.3200,2.4782,0.1465,4.2850,0.0078,0.0685,0.3256,0.0253,0.0431,0.0178,14087
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,unpaired_null,g0.75_0.75_s0.02,0.0600,2.3894,0.3303,4.2850,0.0181,0.2046,0.8518,0.0507,0.0251,-0.0256,14088
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,random_probe,g0.60_0.75_s0.02,0.1500,3.1352,0.1057,1.7300,0.1618,0.1539,0.8291,0.0245,0.0986,0.0741,14089
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,task_greedy,g0.75_0.75_s0.20,0.2400,2.8447,0.1508,3.9208,0.4447,0.4229,1.9370,0.0675,0.0251,-0.0423,14090
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,fisher_grid,g0.75_0.75_s0.02,0.0600,2.0716,0.2933,5.6700,0.0962,0.1267,0.4711,0.0505,0.0429,-0.0076,14091
3,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,constrained_fisher,g0.75_0.75_s0.02,0.0600,1.7506,0.4796,6.4800,0.0056,0.0781,0.3248,0.0350,0.0306,-0.0044,14092
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,null_probe,g1.00_0.90_s0.20,0.1000,1.5624,0.4067,4.2850,0.0023,0.1286,0.5224,0.0457,0.0601,0.0145,14093
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,unpaired_null,g1.00_1.00_s0.10,0.1000,2.5692,0.1410,4.2850,0.0596,0.2863,1.1997,0.0134,0.0134,0.0000,14094
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,random_probe,g1.00_0.90_s0.20,0.1000,2.4779,0.2121,2.2997,0.2241,0.2241,1.1649,0.0677,0.0704,0.0027,14095
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,task_greedy,g1.00_1.00_s0.02,0.1800,2.5151,0.1347,3.9201,0.5561,0.5649,2.5364,0.1214,0.1214,0.0000,14096
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,fisher_grid,g1.00_1.00_s0.20,0.0000,1.5641,0.4482,5.6700,0.1606,0.1800,0.8069,0.2046,0.2046,0.0000,14097
3,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,constrained_fisher,g1.00_1.00_s0.20,0.0000,1.3511,0.5479,2.8350,0.1118,0.1363,1.0582,0.1051,0.1051,0.0000,14098
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.60_1.00_s0.10,0.1000,2.1095,0.2407,4.2850,0.0287,0.1080,0.3786,0.0315,0.0227,-0.0088,15099
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.02,0.0200,1.7076,0.3439,4.2850,0.0385,0.1751,0.8004,0.0083,0.0223,0.0140,15100
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.60_1.00_s0.20,0.2000,2.8235,0.1085,2.0920,0.3604,0.3330,1.7705,0.0278,0.0141,-0.0137,15101
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_1.00_s0.20,0.2000,2.3270,0.1634,4.0916,0.4196,0.4536,2.1405,0.0556,0.0456,-0.0100,15102
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.60_1.00_s0.02,0.0200,1.5420,0.4151,5.6700,0.1098,0.1081,0.6005,0.0459,0.1264,0.0806,15103
4,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.60_1.00_s0.02,0.0200,1.4310,0.5297,6.4800,0.0231,0.0869,0.3828,0.0394,0.0340,-0.0055,15104
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.60_s0.02,0.0200,2.1310,0.2816,4.2850,0.0337,0.0819,0.3493,0.0521,0.0888,0.0367,15105
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g1.00_0.60_s0.02,0.0200,2.0911,0.2966,4.2850,0.0188,0.2850,1.1859,0.0425,0.1612,0.1187,15106
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,random_probe,g0.90_0.60_s0.20,0.3000,2.9013,0.1261,1.2651,0.1601,0.1445,0.9335,0.0679,0.1556,0.0877,15107
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,task_greedy,g1.00_0.60_s0.02,0.0200,2.3240,0.1703,4.0957,0.4194,0.4359,2.0355,0.0757,0.0203,-0.0555,15108
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,fisher_grid,g1.00_0.60_s0.02,0.0200,1.7801,0.3349,5.6700,0.1215,0.1754,0.6341,0.0459,0.0196,-0.0262,15109
4,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,constrained_fisher,g1.00_0.60_s0.02,0.0200,1.4466,0.5372,6.4800,0.0302,0.0950,0.4007,0.0134,0.0535,0.0401,15110
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,null_probe,g0.75_0.75_s0.02,0.0600,2.4716,0.2751,4.2850,0.0309,0.0656,0.2923,0.0174,0.0725,0.0551,15111
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,unpaired_null,g0.75_0.75_s0.02,0.0600,2.7129,0.1565,4.2850,0.0097,0.2034,0.8400,0.0258,0.0492,0.0235,15112
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,random_probe,g0.75_0.75_s0.02,0.0600,3.1235,0.1533,2.2925,0.1784,0.1948,0.9546,0.0383,0.1003,0.0620,15113
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,task_greedy,g0.75_0.75_s0.20,0.2400,2.9352,0.1378,3.9203,0.4092,0.4029,1.8511,0.0686,0.0663,-0.0023,15114
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,fisher_grid,g0.60_0.75_s0.10,0.2300,2.4048,0.1601,5.6700,0.0864,0.1256,0.4774,0.0447,0.0674,0.0227,15115
4,8,square_waypoints,0.01,0.003,0.0,0.12,symmetric_low_power,constrained_fisher,g0.75_0.60_s0.02,0.1500,1.5282,0.3776,6.4800,0.0154,0.0737,0.3126,0.0199,0.0453,0.0253,15116
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,null_probe,g1.00_1.00_s0.02,0.1800,1.8628,0.3936,4.2850,0.0721,0.0991,0.4268,0.1436,0.1436,0.0000,15117
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,unpaired_null,g1.00_1.00_s0.20,0.0000,2.0259,0.2670,4.2850,0.0455,0.2894,1.2624,0.1827,0.1827,0.0000,15118
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,random_probe,g1.00_1.00_s0.10,0.1000,2.8464,0.1182,2.0543,0.1317,0.1661,1.0039,0.0135,0.0135,0.0000,15119
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,task_greedy,g1.00_1.00_s0.02,0.1800,1.9128,0.2486,3.9203,0.5759,0.5746,2.6173,0.2004,0.2004,0.0000,15120
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,fisher_grid,g1.00_1.00_s0.20,0.0000,1.5579,0.4084,5.6700,0.2052,0.2086,1.1021,0.1841,0.1841,0.0000,15121
4,8,square_waypoints,0.01,0.003,0.0,0.12,high_slip,constrained_fisher,g1.00_0.90_s0.20,0.1000,1.7306,0.3080,5.8725,0.0972,0.1416,0.8834,0.0247,0.0407,0.0160,15122
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,null_probe,g0.60_1.00_s0.02,0.0200,2.4431,0.1575,4.2850,0.0195,0.0933,0.3512,0.0414,0.0912,0.0498,16123
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,unpaired_null,g0.60_1.00_s0.02,0.0200,1.7756,0.3070,4.2850,0.0267,0.1759,0.8229,0.1261,0.0750,-0.0511,16124
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,random_probe,g0.75_0.90_s0.20,0.4100,2.9956,0.1454,1.7451,0.0776,0.0959,0.6014,0.0832,0.1972,0.1140,16125
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,task_greedy,g0.60_0.90_s0.02,0.1200,2.1883,0.1644,4.0995,0.4281,0.4448,2.0385,0.0508,0.0266,-0.0242,16126
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,fisher_grid,g0.60_0.90_s0.02,0.1200,1.6633,0.3330,5.6700,0.1296,0.1026,0.5861,0.0321,0.1481,0.1161,16127
5,8,square_waypoints,0.01,0.003,0.0,0.12,left_gain_loss,constrained_fisher,g0.60_1.00_s0.02,0.0200,1.0861,0.6329,6.4800,0.0172,0.0941,0.4341,0.0597,0.1324,0.0727,16128
5,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,null_probe,g1.00_0.60_s0.10,0.1000,2.4672,0.1482,4.2850,0.0200,0.0860,0.2995,0.0422,0.1195,0.0774,16129
5,8,square_waypoints,0.01,0.003,0.0,0.12,right_gain_loss,unpaired_null,g0.90_0.60_s0.02,0.1200,1.9843,0.1814,4.2850,0.0368,0.2799,1.1704,0.0257,0.0176,-0.0081,16130
